<Application>																								
2	990	-1.468203	-0.002105847	2685.216	-0.001525902	4	4	-1.470475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	991	-1.467896	-0.002097872	2686.216	-0.001525902	4	4	-1.469975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	992	-1.467283	-0.002089898	2687.216	-0.001525902	4	4	-1.469475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	993	-1.466976	-0.00208315	2688.216	-0.001525902	4	4	-1.468975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	994	-1.466363	-0.002075176	2689.216	-0.001525902	4	4	-1.468475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	995	-1.465749	-0.002074562	2690.216	-0.001525902	4	4	-1.467975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	996	-1.465443	-0.002080083	2691.216	-0.001525902	4	4	-1.467475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	997	-1.464829	-0.002072722	2692.216	-0.001525902	4	4	-1.466975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	998	-1.464216	-0.002064748	2693.216	-0.001525902	4	4	-1.466475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	999	-1.463909	-0.002058	2694.216	-0.001525902	4	4	-1.465975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1000	-1.463296	-0.002050639	2695.216	-0.001525902	4	4	-1.465475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1001	-1.462989	-0.002042665	2696.216	-0.001525902	4	4	-1.464975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1002	-1.462376	-0.002035304	2697.216	-0.001525902	4	4	-1.464475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1003	-1.461762	-0.002028557	2698.216	-0.001525902	4	4	-1.463975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1004	-1.461456	-0.002021196	2699.216	-0.001525902	4	4	-1.463475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1005	-1.460842	-0.002012608	2700.216	-0.001525902	4	4	-1.462975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1006	-1.460535	-0.002004633	2701.216	-0.001525902	4	4	-1.462475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1007	-1.459922	-0.001997272	2702.216	-0.001525902	4	4	-1.461975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1008	-1.459309	-0.001990525	2703.216	-0.001525902	4	4	-1.461475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1009	-1.459002	-0.001981937	2704.216	-0.001525902	4	4	-1.460975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1010	-1.458388	-0.001989298	2705.216	-0.001525902	4	4	-1.460475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1011	-1.457775	-0.001982551	2706.216	-0.001525902	4	4	-1.459975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1012	-1.457468	-0.001972736	2707.216	-0.001525902	4	4	-1.459475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1013	-1.456855	-0.001963535	2708.216	-0.001525902	4	4	-1.458975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1014	-1.456241	-0.001957401	2709.216	-0.001525902	4	4	-1.458475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1015	-1.455935	-0.001948813	2710.216	-0.001525902	4	4	-1.457975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1016	-1.455321	-0.001940225	2711.216	-0.001525902	4	4	-1.457475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1017	-1.455015	-0.001934704	2712.216	-0.001525902	4	4	-1.456975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1018	-1.454401	-0.00192673	2713.216	-0.001525902	4	4	-1.456475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1019	-1.453788	-0.001919369	2714.216	-0.001525902	4	4	-1.455975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1020	-1.453481	-0.001913235	2715.216	-0.001525902	4	4	-1.455475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1021	-1.452868	-0.001905261	2716.216	-0.001525902	4	4	-1.454975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1022	-1.452254	-0.001898513	2717.216	-0.001525902	4	4	-1.454475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1023	-1.451948	-0.001892379	2718.216	-0.001525902	4	4	-1.453975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1024	-1.451334	-0.001885631	2719.216	-0.001525902	4	4	-1.453475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1025	-1.451028	-0.001880724	2720.216	-0.001525902	4	4	-1.452975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1026	-1.450414	-0.001873363	2721.216	-0.001525902	4	4	-1.452475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1027	-1.449801	-0.001866616	2722.216	-0.001525902	4	4	-1.451975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1028	-1.449494	-0.00187275	2723.216	-0.001525902	4	4	-1.451475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1029	-1.448881	-0.001866002	2724.216	-0.001525902	4	4	-1.450975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1030	-1.448267	-0.001859868	2725.216	-0.001525902	4	4	-1.450475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1031	-1.44796	-0.001851894	2726.216	-0.001525902	4	4	-1.449975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1032	-1.447347	-0.00184576	2727.216	-0.001525902	4	4	-1.449475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1033	-1.446734	-0.001839012	2728.216	-0.001525902	4	4	-1.448975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1034	-1.446427	-0.001831038	2729.216	-0.001525902	4	4	-1.448475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1035	-1.445814	-0.001823677	2730.216	-0.001525902	4	4	-1.447975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1036	-1.445507	-0.001821223	2731.216	-0.001525902	4	4	-1.447475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1037	-1.444893	-0.001815702	2732.216	-0.001525902	4	4	-1.446975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1038	-1.444587	-0.001808955	2733.216	-0.001525902	4	4	-1.446475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1039	-1.443973	-0.001802821	2734.216	-0.001525902	4	4	-1.445975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1040	-1.44336	-0.001794846	2735.216	-0.001525902	4	4	-1.445475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1041	-1.442746	-0.001788712	2736.216	-0.001525902	4	4	-1.444975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1042	-1.44244	-0.001781351	2737.216	-0.001525902	4	4	-1.444475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1043	-1.441826	-0.001777057	2738.216	-0.001525902	4	4	-1.443975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1044	-1.44152	-0.001769083	2739.216	-0.001525902	4	4	-1.443475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1045	-1.440906	-0.001763562	2740.216	-0.001525902	4	4	-1.442975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1046	-1.440293	-0.001756815	2741.216	-0.001525902	4	4	-1.442475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1047	-1.439986	-0.001749454	2742.216	-0.001525902	4	4	-1.441975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1048	-1.439373	-0.001744546	2743.216	-0.001525902	4	4	-1.441475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1049	-1.439066	-0.001738412	2744.216	-0.001525902	4	4	-1.440975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1050	-1.438453	-0.001731665	2745.216	-0.001525902	4	4	-1.440475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1051	-1.437839	-0.001725531	2746.216	-0.001525902	4	4	-1.439975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1052	-1.437532	-0.001718783	2747.216	-0.001525902	4	4	-1.439475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1053	-1.436919	-0.001731665	2748.216	-0.001525902	4	4	-1.438975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1054	-1.436306	-0.001726144	2749.216	-0.001525902	4	4	-1.438475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1055	-1.435999	-0.001716943	2750.216	-0.001525902	4	4	-1.437975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1056	-1.435385	-0.001708969	2751.216	-0.001525902	4	4	-1.437475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1057	-1.434772	-0.001701608	2752.216	-0.001525902	4	4	-1.436975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1058	-1.434465	-0.001694247	2753.216	-0.001525902	4	4	-1.436475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1059	-1.433852	-0.001687499	2754.216	-0.001525902	4	4	-1.435975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1060	-1.433239	-0.001680752	2755.216	-0.001525902	4	4	-1.435475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1061	-1.432932	-0.001673391	2756.216	-0.001525902	4	4	-1.434975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1062	-1.432318	-0.001667256	2757.216	-0.001525902	4	4	-1.434475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1063	-1.432012	-0.001659896	2758.216	-0.001525902	4	4	-1.433975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1064	-1.431398	-0.001661122	2759.216	-0.001525902	4	4	-1.433475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1065	-1.431092	-0.001656215	2760.216	-0.001525902	4	4	-1.432975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1066	-1.430478	-0.001649468	2761.216	-0.001525902	4	4	-1.432475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1067	-1.429865	-0.00164272	2762.216	-0.001525902	4	4	-1.431975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1068	-1.429558	-0.001637199	2763.216	-0.001525902	4	4	-1.431475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1069	-1.428945	-0.001630452	2764.216	-0.001525902	4	4	-1.430975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1070	-1.428331	-0.001624318	2765.216	-0.001525902	4	4	-1.430475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1071	-1.428025	-0.00161757	2766.216	-0.001525902	4	4	-1.429975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1072	-1.427411	-0.001609596	2767.216	-0.001525902	4	4	-1.429475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1073	-1.427104	-0.001603462	2768.216	-0.001525902	4	4	-1.428975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1074	-1.426491	-0.001596101	2769.216	-0.001525902	4	4	-1.428475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1075	-1.425878	-0.001597941	2770.216	-0.001525902	4	4	-1.427975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1076	-1.425571	-0.001597327	2771.216	-0.001525902	4	4	-1.429428	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1077	-1.424958	-0.001591193	2772.216	-0.001525902	4	4	-1.426975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1078	-1.424344	-0.001584446	2773.216	-0.001525902	4	4	-1.426475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1079	-1.424037	-0.001577698	2774.216	-0.001525902	4	4	-1.425975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1080	-1.423424	-0.001572791	2775.216	-0.001525902	4	4	-1.425475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1081	-1.423117	-0.00156727	2776.216	-0.001525902	4	4	-1.424975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1082	-1.422504	-0.001562363	2777.216	-0.001525902	4	4	-1.424475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1083	-1.42189	-0.001558069	2778.216	-0.001525902	4	4	-1.423975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1084	-1.421277	-0.001551935	2779.216	-0.001525902	4	4	-1.423475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1085	-1.42097	-0.001546414	2780.216	-0.001525902	4	4	-1.422975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1086	-1.420357	-0.00154028	2781.216	-0.001525902	4	4	-1.422475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1087	-1.42005	-0.001534146	2782.216	-0.001525902	4	4	-1.421975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1088	-1.419437	-0.001529852	2783.216	-0.001525902	4	4	-1.421475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1089	-1.41913	-0.001525558	2784.216	-0.001525902	4	4	-1.420975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1090	-1.418517	-0.001526785	2785.216	-0.001525902	4	4	-1.420475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1091	-1.417903	-0.001526785	2786.216	-0.001525902	4	4	-1.419975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1092	-1.417597	-0.001521878	2787.216	-0.001525902	4	4	-1.419475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1093	-1.416983	-0.00151697	2788.216	-0.001525902	4	4	-1.418975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1094	-1.41637	-0.00151329	2789.216	-0.001525902	4	4	-1.418475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1095	-1.416063	-0.001507769	2790.216	-0.001525902	4	4	-1.417975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1096	-1.41545	-0.001501635	2791.216	-0.001525902	4	4	-1.417475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1097	-1.415143	-0.001495501	2792.216	-0.001525902	4	4	-1.416975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1098	-1.414529	-0.001490594	2793.216	-0.001525902	4	4	-1.416475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1099	-1.413916	-0.001485073	2794.216	-0.001525902	4	4	-1.415975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1100	-1.413609	-0.001478325	2795.216	-0.001525902	4	4	-1.415475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1101	-1.412996	-0.001470964	2796.216	-0.001525902	4	4	-1.414975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1102	-1.412382	-0.00146483	2797.216	-0.001525902	4	4	-1.414475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1103	-1.412076	-0.001459923	2798.216	-0.001525902	4	4	-1.413975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1104	-1.411462	-0.001453175	2799.216	-0.001525902	4	4	-1.413475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1105	-1.410849	-0.001446428	2800.216	-0.001525902	4	4	-1.412975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1106	-1.410542	-0.001440294	2801.216	-0.001525902	4	4	-1.412475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1107	-1.409929	-0.00143416	2802.216	-0.001525902	4	4	-1.411975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1108	-1.409315	-0.001429252	2803.216	-0.001525902	4	4	-1.411475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1109	-1.409009	-0.001423732	2804.216	-0.001525902	4	4	-1.410975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1110	-1.408395	-0.001418824	2805.216	-0.001525902	4	4	-1.410475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1111	-1.407782	-0.001413304	2806.216	-0.001525902	4	4	-1.409975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1112	-1.407475	-0.00140901	2807.216	-0.001525902	4	4	-1.409475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1113	-1.406862	-0.001402876	2808.216	-0.001525902	4	4	-1.408975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1114	-1.406555	-0.001394962	2809.216	-0.001525902	5	5	-1.408475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1115	-1.405942	-0.001390361	2810.216	-0.001525902	5	5	-1.407975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1116	-1.405328	-0.001384718	2811.216	-0.001525902	5	5	-1.407475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1117	-1.405022	-0.001378829	2812.216	-0.001525902	5	5	-1.406975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1118	-1.404408	-0.001373615	2813.216	-0.001525902	5	5	-1.406475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1119	-1.404101	-0.001368217	2814.216	-0.001525902	5	5	-1.405975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1120	-1.403488	-0.001362696	2815.216	-0.001525902	5	5	-1.405475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1121	-1.402875	-0.001369566	2816.216	-0.001525902	5	5	-1.404975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1122	-1.402261	-0.001364352	2817.216	-0.001525902	5	5	-1.404475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1123	-1.401955	-0.001358954	2818.216	-0.001525902	5	5	-1.403975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1124	-1.401341	-0.001353372	2819.216	-0.001525902	5	5	-1.403475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1125	-1.401034	-0.001349201	2820.216	-0.001525902	5	5	-1.402975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1126	-1.400421	-0.00134411	2821.216	-0.001525902	5	5	-1.402475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1127	-1.400114	-0.00133816	2822.216	-0.001525902	5	5	-1.401975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1128	-1.399501	-0.001334173	2823.216	-0.001525902	5	5	-1.401475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1129	-1.398887	-0.001327977	2824.216	-0.001525902	5	5	-1.400975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1130	-1.398581	-0.001323622	2825.216	-0.001525902	5	5	-1.400475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1131	-1.397967	-0.001318469	2826.216	-0.001525902	5	5	-1.399975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1132	-1.397354	-0.001314053	2827.216	-0.001525902	5	5	-1.399475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1133	-1.397047	-0.001308961	2828.216	-0.001525902	5	5	-1.398975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1134	-1.396434	-0.001303809	2829.216	-0.001525902	5	5	-1.398475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1135	-1.396127	-0.001299269	2830.216	-0.001525902	5	5	-1.397975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1136	-1.395514	-0.001294485	2831.216	-0.001525902	5	5	-1.397475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1137	-1.3949	-0.001289884	2832.216	-0.001525902	5	5	-1.396975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1138	-1.394594	-0.001293135	2833.216	-0.001525902	5	5	-1.396475	0	0	0	0	0	0	0	0	0.000306706	0	0	0	0	54	0	
2	1139	-1.39398	-0.001288351	2834.216	-0.001525902	5	5	-1.395975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1140	-1.393673	-0.001283505	2835.216	-0.001525902	5	5	-1.395475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1141	-1.39306	-0.001278536	2836.216	-0.001525902	5	5	-1.394975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1142	-1.392447	-0.001272279	2837.216	-0.001525902	5	5	-1.394475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1143	-1.391833	-0.001267372	2838.216	-0.001525902	5	5	-1.393975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1144	-1.391526	-0.00126179	2839.216	-0.001525902	5	5	-1.393475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1145	-1.390913	-0.001257128	2840.216	-0.001525902	5	5	-1.392975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1146	-1.390606	-0.001253631	2841.216	-0.001525902	5	5	-1.392475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1147	-1.389993	-0.001248172	2842.216	-0.001525902	5	5	-1.391975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1148	-1.38938	-0.001243326	2843.216	-0.001525902	5	5	-1.391475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1149	-1.389073	-0.00123891	2844.216	-0.001525902	5	5	-1.390975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1150	-1.388459	-0.001233634	2845.216	-0.001525902	5	5	-1.390475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1151	-1.387846	-0.001229708	2846.216	-0.001525902	5	5	-1.389975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1152	-1.387539	-0.00122431	2847.216	-0.001525902	5	5	-1.389475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1153	-1.387233	-0.001219526	2848.216	-0.001525902	5	5	-1.388975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1154	-1.386619	-0.001214189	2849.216	-0.001525902	5	5	-1.388475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1155	-1.386006	-0.001210202	2850.216	-0.001525902	5	5	-1.387975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1156	-1.385392	-0.001205847	2851.216	-0.001525902	5	5	-1.387475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1157	-1.385086	-0.001201798	2852.216	-0.001525902	5	5	-1.386975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1158	-1.384472	-0.001196707	2853.216	-0.001525902	5	5	-1.386475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1159	-1.384166	-0.001192045	2854.216	-0.001525902	5	5	-1.385975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1160	-1.383552	-0.001188794	2855.216	-0.001525902	5	5	-1.385475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1161	-1.383245	-0.001183518	2856.216	-0.001525902	5	5	-1.384975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1162	-1.382632	-0.001178979	2857.216	-0.001525902	5	5	-1.384475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1163	-1.382019	-0.001174256	2858.216	-0.001525902	5	5	-1.383975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1164	-1.381712	-0.001169287	2859.216	-0.001525902	5	5	-1.383475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1165	-1.381099	-0.001164441	2860.216	-0.001525902	5	5	-1.382975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1166	-1.380485	-0.001159411	2861.216	-0.001525902	5	5	-1.382475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1167	-1.380178	-0.001155424	2862.216	-0.001525902	5	5	-1.381975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1168	-1.379565	-0.001151437	2863.216	-0.001525902	5	5	-1.381475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1169	-1.378952	-0.00114653	2864.216	-0.001525902	5	5	-1.380975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1170	-1.378645	-0.001141929	2865.216	-0.001525902	5	5	-1.380475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1171	-1.378031	-0.001137451	2866.216	-0.001525902	5	5	-1.379975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1172	-1.377418	-0.001133709	2867.216	-0.001525902	5	5	-1.379475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1173	-1.377111	-0.001129599	2868.216	-0.001525902	5	5	-1.378975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1174	-1.376498	-0.001125183	2869.216	-0.001525902	5	5	-1.378475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1175	-1.376191	-0.001121073	2870.216	-0.001525902	5	5	-1.377975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1176	-1.375578	-0.001116963	2871.216	-0.001525902	5	5	-1.377475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1177	-1.374964	-0.001111994	2872.216	-0.001525902	5	5	-1.376975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1178	-1.374658	-0.001114816	2873.216	-0.001525902	5	5	-1.376475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1179	-1.374044	-0.001113773	2874.216	-0.001525902	5	5	-1.375975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1180	-1.373738	-0.001110829	2875.216	-0.001525902	5	5	-1.375475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1181	-1.373124	-0.00110678	2876.216	-0.001525902	5	5	-1.374975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1182	-1.372511	-0.001102609	2877.216	-0.001525902	5	5	-1.374475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1183	-1.372204	-0.001098438	2878.216	-0.001525902	5	5	-1.373975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1184	-1.371591	-0.00109531	2879.216	-0.001525902	5	5	-1.373475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1185	-1.370977	-0.001091568	2880.216	-0.001525902	5	5	-1.372975	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	1186	-1.37067	-0.001087581	2881.216	-0.001525902	5	5	-1.372475	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
